process_140	suggests_technique	attack_T1059_command_and_scripting
process_141	accesses	file_rdp_client_06
process_141	connects_to	server_02
process_141	executed_by	user_15
process_141	has_family	family_remote_desktop
process_141	has_provenance	rule_family_to_attack_technique
process_141	suggests_technique	attack_T1021_remote_services
process_142	accesses	file_payload_07
process_142	connects_to	server_07
process_142	executed_by	user_16
process_142	has_family	family_downloader
process_142	has_provenance	rule_family_to_attack_technique
process_142	suggests_technique	attack_T1105_ingress_tool_transfer
process_143	accesses	file_sensitive_credential_store_08
process_143	connects_to	workstation_11
process_143	executed_by	user_17
process_143	has_family	family_credential_dump
process_143	has_provenance	rule_family_to_attack_technique
process_143	suggests_technique	attack_T1003_os_credential_dumping
process_144	accesses	file_spreadsheet_09
process_144	connects_to	workstation_00
process_144	executed_by	user_00
process_144	has_family	family_benign_office
process_145	accesses	file_script_10
process_145	connects_to	workstation_01
process_145	executed_by	user_01
process_145	has_family	family_powershell
process_145	has_provenance	rule_family_to_attack_technique
process_145	suggests_technique	attack_T1059_command_and_scripting
process_146	accesses	file_rdp_client_11
process_146	connects_to	server_03
process_146	executed_by	user_02
process_146	has_family	family_remote_desktop
process_146	has_provenance	rule_family_to_attack_technique
process_146	suggests_technique	attack_T1021_remote_services
process_147	accesses	file_payload_12
process_147	connects_to	server_00
process_147	executed_by	user_03
process_147	has_family	family_downloader
process_147	has_provenance	rule_family_to_attack_technique
process_147	suggests_technique	attack_T1105_ingress_tool_transfer
process_148	accesses	file_sensitive_credential_store_13
process_148	connects_to	workstation_04
process_148	executed_by	user_04
process_148	has_family	family_credential_dump
process_148	has_provenance	rule_family_to_attack_technique
process_148	suggests_technique	attack_T1003_os_credential_dumping
process_149	accesses	file_spreadsheet_14
process_149	connects_to	workstation_05
process_149	executed_by	user_05
process_149	has_family	family_benign_office
process_150	accesses	file_script_00
process_150	connects_to	workstation_06
process_150	executed_by	user_06
process_150	has_family	family_powershell
process_150	has_provenance	rule_family_to_attack_technique
process_150	suggests_technique	attack_T1059_command_and_scripting
process_151	accesses	file_rdp_client_01
process_151	connects_to	server_04
process_151	executed_by	user_07
process_151	has_family	family_remote_desktop
process_151	has_provenance	rule_family_to_attack_technique
process_151	suggests_technique	attack_T1021_remote_services
process_152	accesses	file_payload_02
process_152	connects_to	server_01
process_152	executed_by	user_08
process_152	has_family	family_downloader
process_152	has_provenance	rule_family_to_attack_technique
process_152	suggests_technique	attack_T1105_ingress_tool_transfer
process_153	accesses	file_sensitive_credential_store_03
process_153	connects_to	workstation_09
process_153	executed_by	user_09
process_153	has_family	family_credential_dump
process_153	has_provenance	rule_family_to_attack_technique
process_153	suggests_technique	attack_T1003_os_credential_dumping
process_154	accesses	file_spreadsheet_04
process_154	connects_to	workstation_10
process_154	executed_by	user_10
process_154	has_family	family_benign_office
process_155	accesses	file_script_05
process_155	connects_to	workstation_11
process_155	executed_by	user_11
process_155	has_family	family_powershell
process_155	has_provenance	rule_family_to_attack_technique
process_155	suggests_technique	attack_T1059_command_and_scripting
process_156	accesses	file_rdp_client_06
process_156	connects_to	server_05
process_156	executed_by	user_12
process_156	has_family	family_remote_desktop
process_156	has_provenance	rule_family_to_attack_technique
process_156	suggests_technique	attack_T1021_remote_services
process_157	accesses	file_payload_07
process_157	connects_to	server_02
process_157	executed_by	user_13
process_157	has_family	family_downloader
process_157	has_provenance	rule_family_to_attack_technique
process_157	suggests_technique	attack_T1105_ingress_tool_transfer
process_158	accesses	file_sensitive_credential_store_08
process_158	connects_to	workstation_02
process_158	executed_by	user_14
process_158	has_family	family_credential_dump
process_158	has_provenance	rule_family_to_attack_technique
process_158	suggests_technique	attack_T1003_os_credential_dumping
process_159	accesses	file_spreadsheet_09
process_159	connects_to	workstation_03
process_159	executed_by	user_15
process_159	has_family	family_benign_office
process_160	accesses	file_script_10
process_160	connects_to	workstation_04
process_160	executed_by	user_16
process_160	has_family	family_powershell
process_160	has_provenance	rule_family_to_attack_technique
process_160	suggests_technique	attack_T1059_command_and_scripting
process_161	accesses	file_rdp_client_11
process_161	connects_to	server_06
process_161	executed_by	user_17
process_161	has_family	family_remote_desktop
process_161	has_provenance	rule_family_to_attack_technique
process_161	suggests_technique	attack_T1021_remote_services
process_162	accesses	file_payload_12
process_162	connects_to	server_03
process_162	executed_by	user_00
process_162	has_family	family_downloader
process_162	has_provenance	rule_family_to_attack_technique
process_162	suggests_technique	attack_T1105_ingress_tool_transfer
process_163	accesses	file_sensitive_credential_store_13
process_163	connects_to	workstation_07
process_163	executed_by	user_01
process_163	has_family	family_credential_dump
process_163	has_provenance	rule_family_to_attack_technique
process_163	suggests_technique	attack_T1003_os_credential_dumping
process_164	accesses	file_spreadsheet_14
process_164	connects_to	workstation_08
process_164	executed_by	user_02
process_164	has_family	family_benign_office
process_165	accesses	file_script_00
process_165	connects_to	workstation_09
process_165	executed_by	user_03
process_165	has_family	family_powershell
process_165	has_provenance	rule_family_to_attack_technique
process_165	suggests_technique	attack_T1059_command_and_scripting
process_166	accesses	file_rdp_client_01
process_166	connects_to	server_07
process_166	executed_by	user_04
process_166	has_family	family_remote_desktop
process_166	has_provenance	rule_family_to_attack_technique
process_166	suggests_technique	attack_T1021_remote_services
process_167	accesses	file_payload_02
process_167	connects_to	server_04
process_167	executed_by	user_05
process_167	has_family	family_downloader
process_167	has_provenance	rule_family_to_attack_technique
process_167	suggests_technique	attack_T1105_ingress_tool_transfer
process_168	accesses	file_sensitive_credential_store_03
process_168	connects_to	workstation_00
process_168	executed_by	user_06
process_168	has_family	family_credential_dump
process_168	has_provenance	rule_family_to_attack_technique
process_168	suggests_technique	attack_T1003_os_credential_dumping
process_169	accesses	file_spreadsheet_04
process_169	connects_to	workstation_01
process_169	executed_by	user_07
process_169	has_family	family_benign_office
process_170	accesses	file_script_05
process_170	connects_to	workstation_02
process_170	executed_by	user_08
process_170	has_family	family_powershell
process_170	has_provenance	rule_family_to_attack_technique
process_170	suggests_technique	attack_T1059_command_and_scripting
process_171	accesses	file_rdp_client_06
process_171	connects_to	server_00
process_171	executed_by	user_09
process_171	has_family	family_remote_desktop
process_171	has_provenance	rule_family_to_attack_technique
process_171	suggests_technique	attack_T1021_remote_services
process_172	accesses	file_payload_07
process_172	connects_to	server_05
process_172	executed_by	user_10
process_172	has_family	family_downloader
process_172	has_provenance	rule_family_to_attack_technique
process_172	suggests_technique	attack_T1105_ingress_tool_transfer
process_173	accesses	file_sensitive_credential_store_08
process_173	connects_to	workstation_05
process_173	executed_by	user_11
process_173	has_family	family_credential_dump
process_173	has_provenance	rule_family_to_attack_technique
process_173	suggests_technique	attack_T1003_os_credential_dumping
process_174	accesses	file_spreadsheet_09
process_174	connects_to	workstation_06
process_174	executed_by	user_12
process_174	has_family	family_benign_office
process_175	accesses	file_script_10
process_175	connects_to	workstation_07
process_175	executed_by	user_13
process_175	has_family	family_powershell
process_175	has_provenance	rule_family_to_attack_technique
process_175	suggests_technique	attack_T1059_command_and_scripting
process_176	accesses	file_rdp_client_11
process_176	connects_to	server_01
process_176	executed_by	user_14
process_176	has_family	family_remote_desktop
process_176	has_provenance	rule_family_to_attack_technique
process_176	suggests_technique	attack_T1021_remote_services
process_177	accesses	file_payload_12
process_177	connects_to	server_06
process_177	executed_by	user_15
process_177	has_family	family_downloader
process_177	has_provenance	rule_family_to_attack_technique
process_177	suggests_technique	attack_T1105_ingress_tool_transfer
process_178	accesses	file_sensitive_credential_store_13
process_178	connects_to	workstation_10
process_178	executed_by	user_16
process_178	has_family	family_credential_dump
process_178	has_provenance	rule_family_to_attack_technique
process_178	suggests_technique	attack_T1003_os_credential_dumping
process_179	accesses	file_spreadsheet_14
process_179	connects_to	workstation_11
process_179	executed_by	user_17
process_179	has_family	family_benign_office
server_00	has_role	role_high_value_server
server_01	has_role	role_standard_server
server_02	has_role	role_standard_server
server_03	has_role	role_high_value_server
server_04	has_role	role_standard_server
server_05	has_role	role_standard_server
server_06	has_role	role_high_value_server
server_07	has_role	role_standard_server
user_00	authenticates_to	workstation_00
user_00	authenticates_to	workstation_06
user_01	authenticates_to	workstation_01
user_01	authenticates_to	workstation_07
user_02	authenticates_to	workstation_02
user_02	authenticates_to	workstation_08
user_03	authenticates_to	workstation_03
user_03	authenticates_to	workstation_09
user_04	authenticates_to	workstation_04
user_04	authenticates_to	workstation_10
user_05	authenticates_to	workstation_05
user_05	authenticates_to	workstation_11
user_06	authenticates_to	workstation_00
user_06	authenticates_to	workstation_06
user_07	authenticates_to	workstation_01
user_07	authenticates_to	workstation_07
user_08	authenticates_to	workstation_02
user_08	authenticates_to	workstation_08
user_09	authenticates_to	workstation_03
user_09	authenticates_to	workstation_09
user_10	authenticates_to	workstation_04
user_10	authenticates_to	workstation_10
user_11	authenticates_to	workstation_05
user_11	authenticates_to	workstation_11
user_12	authenticates_to	workstation_00
user_12	authenticates_to	workstation_06
user_13	authenticates_to	workstation_01
user_13	authenticates_to	workstation_07
user_14	authenticates_to	workstation_02
user_14	authenticates_to	workstation_08
user_15	authenticates_to	workstation_03
user_15	authenticates_to	workstation_09
user_16	authenticates_to	workstation_04
user_16	authenticates_to	workstation_10
user_17	authenticates_to	workstation_05
user_17	authenticates_to	workstation_11
workstation_00	runs	process_000
workstation_00	runs	process_012
workstation_00	runs	process_024
workstation_00	runs	process_036
workstation_00	runs	process_048
workstation_00	runs	process_060
workstation_00	runs	process_072
workstation_00	runs	process_084
workstation_00	runs	process_096
workstation_00	runs	process_108
workstation_00	runs	process_120
workstation_00	runs	process_132
workstation_00	runs	process_144
workstation_00	runs	process_156
workstation_00	runs	process_168
workstation_01	runs	process_001
workstation_01	runs	process_013
workstation_01	runs	process_025
workstation_01	runs	process_037
workstation_01	runs	process_049
workstation_01	runs	process_061
workstation_01	runs	process_073
workstation_01	runs	process_085
workstation_01	runs	process_097
workstation_01	runs	process_109
workstation_01	runs	process_121
workstation_01	runs	process_133
workstation_01	runs	process_145
workstation_01	runs	process_157
workstation_01	runs	process_169
workstation_02	runs	process_002
workstation_02	runs	process_014
workstation_02	runs	process_026
workstation_02	runs	process_038
workstation_02	runs	process_050
workstation_02	runs	process_062
workstation_02	runs	process_074
workstation_02	runs	process_086
workstation_02	runs	process_098
workstation_02	runs	process_110
workstation_02	runs	process_122
workstation_02	runs	process_134
workstation_02	runs	process_146
workstation_02	runs	process_158
workstation_02	runs	process_170
workstation_03	runs	process_003
workstation_03	runs	process_015
workstation_03	runs	process_027
workstation_03	runs	process_039
workstation_03	runs	process_051
workstation_03	runs	process_063
workstation_03	runs	process_075
workstation_03	runs	process_087
workstation_03	runs	process_099
workstation_03	runs	process_111
workstation_03	runs	process_123
workstation_03	runs	process_135
workstation_03	runs	process_147
workstation_03	runs	process_159
workstation_03	runs	process_171
workstation_04	runs	process_004
workstation_04	runs	process_016
workstation_04	runs	process_028
workstation_04	runs	process_040
workstation_04	runs	process_052
workstation_04	runs	process_064
workstation_04	runs	process_076
workstation_04	runs	process_088
workstation_04	runs	process_100
workstation_04	runs	process_112
workstation_04	runs	process_124
workstation_04	runs	process_136
workstation_04	runs	process_148
workstation_04	runs	process_160
workstation_04	runs	process_172
workstation_05	runs	process_005
workstation_05	runs	process_017
workstation_05	runs	process_029
workstation_05	runs	process_041
workstation_05	runs	process_053
workstation_05	runs	process_065
workstation_05	runs	process_077
workstation_05	runs	process_089
workstation_05	runs	process_101
workstation_05	runs	process_113
workstation_05	runs	process_125
workstation_05	runs	process_137
workstation_05	runs	process_149
workstation_05	runs	process_161
workstation_05	runs	process_173
workstation_06	runs	process_006
workstation_06	runs	process_018
workstation_06	runs	process_030
workstation_06	runs	process_042
workstation_06	runs	process_054
workstation_06	runs	process_066
workstation_06	runs	process_078
workstation_06	runs	process_090
workstation_06	runs	process_102
workstation_06	runs	process_114
workstation_06	runs	process_126
workstation_06	runs	process_138
workstation_06	runs	process_150
workstation_06	runs	process_162
workstation_06	runs	process_174
workstation_07	runs	process_007
workstation_07	runs	process_019
workstation_07	runs	process_031
workstation_07	runs	process_043
workstation_07	runs	process_055
workstation_07	runs	process_067
workstation_07	runs	process_079
workstation_07	runs	process_091
workstation_07	runs	process_103
workstation_07	runs	process_115
workstation_07	runs	process_127
workstation_07	runs	process_139
workstation_07	runs	process_151
workstation_07	runs	process_163
workstation_07	runs	process_175
workstation_08	runs	process_008
workstation_08	runs	process_020
workstation_08	runs	process_032
workstation_08	runs	process_044
workstation_08	runs	process_056
workstation_08	runs	process_068
workstation_08	runs	process_080
workstation_08	runs	process_092
workstation_08	runs	process_104
workstation_08	runs	process_116
workstation_08	runs	process_128
workstation_08	runs	process_140
workstation_08	runs	process_152
workstation_08	runs	process_164
workstation_08	runs	process_176
workstation_09	runs	process_009
workstation_09	runs	process_021
workstation_09	runs	process_033
workstation_09	runs	process_045
workstation_09	runs	process_057
workstation_09	runs	process_069
workstation_09	runs	process_081
workstation_09	runs	process_093
workstation_09	runs	process_105
workstation_09	runs	process_117
workstation_09	runs	process_129
workstation_09	runs	process_141
workstation_09	runs	process_153
workstation_09	runs	process_165
workstation_09	runs	process_177
workstation_10	runs	process_010
workstation_10	runs	process_022
workstation_10	runs	process_034
workstation_10	runs	process_046
workstation_10	runs	process_058
workstation_10	runs	process_070
workstation_10	runs	process_082
workstation_10	runs	process_094
workstation_10	runs	process_106
workstation_10	runs	process_118
workstation_10	runs	process_130
workstation_10	runs	process_142
workstation_10	runs	process_154
workstation_10	runs	process_166
workstation_10	runs	process_178
workstation_11	runs	process_011
workstation_11	runs	process_023
workstation_11	runs	process_035
workstation_11	runs	process_047
workstation_11	runs	process_059
workstation_11	runs	process_071
workstation_11	runs	process_083
workstation_11	runs	process_095
workstation_11	runs	process_107
workstation_11	runs	process_119
workstation_11	runs	process_131
workstation_11	runs	process_143
workstation_11	runs	process_155
workstation_11	runs	process_167
workstation_11	runs	process_179
